complaint_id,year,general_cap_classification,race
16-0198,2016,DEPARTMENTAL VIOLATIONS,Black
16-0198,2016,DEPARTMENTAL VIOLATIONS,Black
16-0198,2016,DEPARTMENTAL VIOLATIONS,Black
16-0198,2016,DEPARTMENTAL VIOLATIONS,Black
16-0199,2016,DOMESTIC,Black
16-0199,2016,DOMESTIC,Black
16-0200,2016,LACK OF SERVICE,White
16-0201,2016,NON-INVESTIGATORY INCIDENT,Black
16-0202,2016,HARASSMENT,Black
16-0203,2016,VERBAL ABUSE,Black
16-0204,2016,LACK OF SERVICE,Black
16-0204,2016,LACK OF SERVICE,Black
16-0205,2016,DEPARTMENTAL VIOLATIONS,Black
16-0205,2016,DEPARTMENTAL VIOLATIONS,Black
16-0206,2016,DEPARTMENTAL VIOLATIONS,Black
16-0207,2016,PHYSICAL ABUSE,White
16-0207,2016,PHYSICAL ABUSE,White
16-0207,2016,PHYSICAL ABUSE,White
16-0207,2016,PHYSICAL ABUSE,White
16-0208,2016,VERBAL ABUSE,Other/NA
16-0210,2016,UNPROFESSIONAL CONDUCT,White
16-0210,2016,UNPROFESSIONAL CONDUCT,White
16-0211,2016,DEPARTMENTAL VIOLATIONS,Black
16-0211,2016,DEPARTMENTAL VIOLATIONS,Black
16-0212,2016,LACK OF SERVICE,White
16-0212,2016,LACK OF SERVICE,White
16-0213,2016,LACK OF SERVICE,Black
16-0214,2016,LACK OF SERVICE,Black
16-0214,2016,LACK OF SERVICE,Black
16-0215,2016,DEPARTMENTAL VIOLATIONS,Black
16-0215,2016,DEPARTMENTAL VIOLATIONS,Black
16-0216,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0217,2016,LACK OF SERVICE,Black
16-0218,2016,CRIMINAL ALLEGATION,Black
16-0218,2016,CRIMINAL ALLEGATION,Black
16-0218,2016,CRIMINAL ALLEGATION,Black
16-0218,2016,CRIMINAL ALLEGATION,Black
16-0219,2016,NON-INVESTIGATORY INCIDENT,Black
16-0220,2016,VERBAL ABUSE,Other/NA
16-0221,2016,DEPARTMENTAL VIOLATIONS,Black
16-0222,2016,VERBAL ABUSE,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0223,2016,DEPARTMENTAL VIOLATIONS,Black
16-0224,2016,HARASSMENT,Black
16-0224,2016,HARASSMENT,Black
16-0225,2016,LACK OF SERVICE,Black
16-0226,2016,LACK OF SERVICE,Other/NA
16-0226,2016,LACK OF SERVICE,Other/NA
16-0227,2016,VERBAL ABUSE,Black
16-0227,2016,VERBAL ABUSE,Black
16-0228,2016,LACK OF SERVICE,Black
16-0229,2016,PHYSICAL ABUSE,Other/NA
16-0230,2016,DEPARTMENTAL VIOLATIONS,Black
16-0230,2016,DEPARTMENTAL VIOLATIONS,Black
16-0230,2016,DEPARTMENTAL VIOLATIONS,Black
16-0230,2016,DEPARTMENTAL VIOLATIONS,Black
16-0230,2016,DEPARTMENTAL VIOLATIONS,Black
16-0230,2016,DEPARTMENTAL VIOLATIONS,Black
16-0230,2016,DEPARTMENTAL VIOLATIONS,Black
16-0230,2016,DEPARTMENTAL VIOLATIONS,Black
16-0230,2016,DEPARTMENTAL VIOLATIONS,Black
16-0231,2016,PHYSICAL ABUSE,Black
16-0231,2016,PHYSICAL ABUSE,Black
16-0231,2016,PHYSICAL ABUSE,Black
16-0231,2016,PHYSICAL ABUSE,Black
16-0232,2016,LACK OF SERVICE,White
16-0233,2016,CRIMINAL ALLEGATION,Black
16-0233,2016,CRIMINAL ALLEGATION,Black
16-0234,2016,DEPARTMENTAL VIOLATIONS,Black
16-0234,2016,DEPARTMENTAL VIOLATIONS,Black
16-0235,2016,DEPARTMENTAL VIOLATIONS,Black
16-0235,2016,DEPARTMENTAL VIOLATIONS,Black
16-0236,2016,NON-INVESTIGATORY INCIDENT,Black
16-0236,2016,NON-INVESTIGATORY INCIDENT,Black
16-0237,2016,DEPARTMENTAL VIOLATIONS,Black
16-0237,2016,DEPARTMENTAL VIOLATIONS,Black
16-0237,2016,DEPARTMENTAL VIOLATIONS,Black
16-0238,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0238,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0238,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0238,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0238,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0238,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0238,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0238,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0238,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0238,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0238,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0239,2016,DEPARTMENTAL VIOLATIONS,White
16-0240,2016,LACK OF SERVICE,Black
16-0241,2016,DEPARTMENTAL VIOLATIONS,Black
16-0241,2016,DEPARTMENTAL VIOLATIONS,Black
16-0241,2016,DEPARTMENTAL VIOLATIONS,Black
16-0241,2016,DEPARTMENTAL VIOLATIONS,Black
16-0242,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0242,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0243,2016,NON-INVESTIGATORY INCIDENT,Black
16-0244,2016,VERBAL ABUSE,Other/NA
16-0245,2016,DEPARTMENTAL VIOLATIONS,Black
16-0245,2016,DEPARTMENTAL VIOLATIONS,Black
16-0245,2016,DEPARTMENTAL VIOLATIONS,Black
16-0245,2016,DEPARTMENTAL VIOLATIONS,Black
16-0246,2016,PHYSICAL ABUSE,Black
16-0246,2016,PHYSICAL ABUSE,Black
16-0246,2016,PHYSICAL ABUSE,Black
16-0247,2016,LACK OF SERVICE,Black
16-0247,2016,LACK OF SERVICE,Black
16-0248,2016,DEPARTMENTAL VIOLATIONS,Black
16-0248,2016,DEPARTMENTAL VIOLATIONS,Black
16-0249,2016,PHYSICAL ABUSE,Other/NA
16-0249,2016,PHYSICAL ABUSE,Other/NA
16-0249,2016,PHYSICAL ABUSE,Other/NA
16-0249,2016,PHYSICAL ABUSE,Other/NA
16-0249,2016,PHYSICAL ABUSE,Other/NA
16-0249,2016,PHYSICAL ABUSE,Other/NA
16-0249,2016,PHYSICAL ABUSE,Other/NA
16-0249,2016,PHYSICAL ABUSE,Other/NA
16-0249,2016,PHYSICAL ABUSE,Other/NA
16-0249,2016,PHYSICAL ABUSE,Other/NA
16-0250,2016,PHYSICAL ABUSE,Black
16-0250,2016,PHYSICAL ABUSE,Black
16-0251,2016,VERBAL ABUSE,Black
16-0252,2016,DEPARTMENTAL VIOLATIONS,Black
16-0252,2016,DEPARTMENTAL VIOLATIONS,Black
16-0253,2016,LACK OF SERVICE,White
16-0254,2016,DEPARTMENTAL VIOLATIONS,Black
16-0254,2016,DEPARTMENTAL VIOLATIONS,Black
16-0255,2016,LACK OF SERVICE,Other/NA
16-0255,2016,LACK OF SERVICE,Other/NA
16-0255,2016,LACK OF SERVICE,Other/NA
16-0256,2016,LACK OF SERVICE,Black
16-0256,2016,LACK OF SERVICE,Black
16-0257,2016,LACK OF SERVICE,Black
16-0258,2016,LACK OF SERVICE,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0259,2016,DEPARTMENTAL VIOLATIONS,Black
16-0260,2016,PHYSICAL ABUSE,Black
16-0260,2016,PHYSICAL ABUSE,Black
16-0261,2016,PHYSICAL ABUSE,White
16-0261,2016,PHYSICAL ABUSE,White
16-0261,2016,PHYSICAL ABUSE,White
16-0261,2016,PHYSICAL ABUSE,White
16-0262,2016,LACK OF SERVICE,Black
16-0262,2016,LACK OF SERVICE,Black
16-0263,2016,CRIMINAL ALLEGATION,Black
16-0264,2016,PHYSICAL ABUSE,White
16-0265,2016,PHYSICAL ABUSE,Black
16-0265,2016,PHYSICAL ABUSE,Black
16-0266,2016,LACK OF SERVICE,Black
16-0266,2016,LACK OF SERVICE,Black
16-0266,2016,LACK OF SERVICE,Black
16-0267,2016,HARASSMENT,Black
16-0268,2016,CRIMINAL ALLEGATION,Black
16-0269,2016,CRIMINAL ALLEGATION,Black
16-0269,2016,CRIMINAL ALLEGATION,Black
16-0270,2016,DEPARTMENTAL VIOLATIONS,Black
16-0270,2016,DEPARTMENTAL VIOLATIONS,Black
16-0270,2016,DEPARTMENTAL VIOLATIONS,Black
16-0270,2016,DEPARTMENTAL VIOLATIONS,Black
16-0270,2016,DEPARTMENTAL VIOLATIONS,Black
16-0270,2016,DEPARTMENTAL VIOLATIONS,Black
16-0271,2016,DEPARTMENTAL VIOLATIONS,Black
16-0271,2016,DEPARTMENTAL VIOLATIONS,Black
16-0271,2016,DEPARTMENTAL VIOLATIONS,Black
16-0271,2016,DEPARTMENTAL VIOLATIONS,Black
16-0272,2016,VERBAL ABUSE,Other/NA
16-0273,2016,DEPARTMENTAL VIOLATIONS,Black
16-0273,2016,DEPARTMENTAL VIOLATIONS,Black
16-0274,2016,VERBAL ABUSE,Black
16-0274,2016,VERBAL ABUSE,Black
16-0274,2016,VERBAL ABUSE,Black
16-0275,2016,PHYSICAL ABUSE,Other/NA
16-0275,2016,PHYSICAL ABUSE,Other/NA
16-0275,2016,PHYSICAL ABUSE,Other/NA
16-0275,2016,PHYSICAL ABUSE,Other/NA
16-0276,2016,PHYSICAL ABUSE,Black
16-0276,2016,PHYSICAL ABUSE,Black
16-0276,2016,PHYSICAL ABUSE,Black
16-0276,2016,PHYSICAL ABUSE,Black
16-0276,2016,PHYSICAL ABUSE,Black
16-0276,2016,PHYSICAL ABUSE,Black
16-0276,2016,PHYSICAL ABUSE,Black
16-0276,2016,PHYSICAL ABUSE,Black
16-0276,2016,PHYSICAL ABUSE,Black
16-0276,2016,PHYSICAL ABUSE,Black
16-0276,2016,PHYSICAL ABUSE,Black
16-0276,2016,PHYSICAL ABUSE,Black
16-0277,2016,LACK OF SERVICE,White
16-0278,2016,HARASSMENT,White
16-0278,2016,HARASSMENT,White
16-0278,2016,HARASSMENT,White
16-0279,2016,UNPROFESSIONAL CONDUCT,White
16-0280,2016,UNPROFESSIONAL CONDUCT,Black
16-0280,2016,UNPROFESSIONAL CONDUCT,Black
16-0281,2016,HARASSMENT,Other/NA
16-0281,2016,HARASSMENT,Other/NA
16-0281,2016,HARASSMENT,Other/NA
16-0281,2016,HARASSMENT,Other/NA
16-0281,2016,HARASSMENT,Other/NA
16-0281,2016,HARASSMENT,Other/NA
16-0282,2016,VERBAL ABUSE,Black
16-0283,2016,LACK OF SERVICE,Black
16-0283,2016,LACK OF SERVICE,Black
16-0283,2016,LACK OF SERVICE,Black
16-0283,2016,LACK OF SERVICE,Black
16-0283,2016,LACK OF SERVICE,Black
16-0284,2016,DEPARTMENTAL VIOLATIONS,White
16-0284,2016,DEPARTMENTAL VIOLATIONS,White
16-0284,2016,DEPARTMENTAL VIOLATIONS,White
16-0285,2016,HARASSMENT,White
16-0286,2016,VERBAL ABUSE,White
16-0286,2016,VERBAL ABUSE,White
16-0287,2016,HARASSMENT,White
16-0288,2016,LACK OF SERVICE,Black
16-0288,2016,LACK OF SERVICE,Black
16-0288,2016,LACK OF SERVICE,Black
16-0288,2016,LACK OF SERVICE,Black
16-0288,2016,LACK OF SERVICE,Black
16-0288,2016,LACK OF SERVICE,Black
16-0289,2016,VERBAL ABUSE,Other/NA
16-0290,2016,DEPARTMENTAL VIOLATIONS,White
16-0290,2016,DEPARTMENTAL VIOLATIONS,White
16-0291,2016,PHYSICAL ABUSE,Black
16-0291,2016,PHYSICAL ABUSE,Black
16-0292,2016,LACK OF SERVICE,Other/NA
16-0292,2016,LACK OF SERVICE,Other/NA
16-0293,2016,DOMESTIC,Black
16-0294,2016,UNPROFESSIONAL CONDUCT,White
16-0294,2016,UNPROFESSIONAL CONDUCT,White
16-0294,2016,UNPROFESSIONAL CONDUCT,White
16-0295,2016,PHYSICAL ABUSE,Black
16-0296,2016,VERBAL ABUSE,Black
16-0296,2016,VERBAL ABUSE,Black
16-0297,2016,LACK OF SERVICE,Black
16-0297,2016,LACK OF SERVICE,Black
16-0297,2016,LACK OF SERVICE,Black
16-0297,2016,LACK OF SERVICE,Black
16-0298,2016,LACK OF SERVICE,Black
16-0298,2016,LACK OF SERVICE,Black
16-0299,2016,CIVIL RIGHTS COMPLAINT,Black
16-0299,2016,CIVIL RIGHTS COMPLAINT,Black
16-0299,2016,CIVIL RIGHTS COMPLAINT,Black
16-0299,2016,CIVIL RIGHTS COMPLAINT,Black
16-0299,2016,CIVIL RIGHTS COMPLAINT,Black
16-0299,2016,CIVIL RIGHTS COMPLAINT,Black
16-0300,2016,LACK OF SERVICE,White
16-0300,2016,LACK OF SERVICE,White
16-0300,2016,LACK OF SERVICE,White
16-0301,2016,DEPARTMENTAL VIOLATIONS,Black
16-0301,2016,DEPARTMENTAL VIOLATIONS,Black
16-0303,2016,DEPARTMENTAL VIOLATIONS,Black
16-0303,2016,DEPARTMENTAL VIOLATIONS,Black
16-0303,2016,DEPARTMENTAL VIOLATIONS,Black
16-0303,2016,DEPARTMENTAL VIOLATIONS,Black
16-0303,2016,DEPARTMENTAL VIOLATIONS,Black
16-0304,2016,LACK OF SERVICE,Black
16-0304,2016,LACK OF SERVICE,Black
16-0304,2016,LACK OF SERVICE,Black
16-0305,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0305,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0305,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0306,2016,CIVIL RIGHTS COMPLAINT,Black
16-0306,2016,CIVIL RIGHTS COMPLAINT,Black
16-0307,2016,LACK OF SERVICE,White
16-0307,2016,LACK OF SERVICE,White
16-0308,2016,CIVIL RIGHTS COMPLAINT,Black
16-0308,2016,CIVIL RIGHTS COMPLAINT,Black
16-0308,2016,CIVIL RIGHTS COMPLAINT,Black
16-0309,2016,HARASSMENT,Other/NA
16-0309,2016,HARASSMENT,Other/NA
16-0310,2016,LACK OF SERVICE,Other/NA
16-0311,2016,NON-INVESTIGATORY INCIDENT,Black
16-0311,2016,NON-INVESTIGATORY INCIDENT,Black
16-0311,2016,NON-INVESTIGATORY INCIDENT,Black
16-0312,2016,NON-INVESTIGATORY INCIDENT,Other/NA
16-0313,2016,NON-INVESTIGATORY INCIDENT,Black
16-0313,2016,NON-INVESTIGATORY INCIDENT,Black
16-0314,2016,DEPARTMENTAL VIOLATIONS,Black
16-0315,2016,DEPARTMENTAL VIOLATIONS,Black
16-0315,2016,DEPARTMENTAL VIOLATIONS,Black
16-0315,2016,DEPARTMENTAL VIOLATIONS,Black
16-0316,2016,CRIMINAL ALLEGATION,Black
16-0318,2016,LACK OF SERVICE,Black
16-0319,2016,VERBAL ABUSE,Black
16-0319,2016,VERBAL ABUSE,Black
16-0320,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0320,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0321,2016,LACK OF SERVICE,Black
16-0322,2016,CIVIL RIGHTS COMPLAINT,White
16-0322,2016,CIVIL RIGHTS COMPLAINT,White
16-0322,2016,CIVIL RIGHTS COMPLAINT,White
16-0322,2016,CIVIL RIGHTS COMPLAINT,White
16-0323,2016,VERBAL ABUSE,White
16-0323,2016,VERBAL ABUSE,White
16-0323,2016,VERBAL ABUSE,White
16-0323,2016,VERBAL ABUSE,White
16-0323,2016,VERBAL ABUSE,White
16-0323,2016,VERBAL ABUSE,White
16-0324,2016,LACK OF SERVICE,Black
16-0325,2016,LACK OF SERVICE,Other/NA
16-0325,2016,LACK OF SERVICE,Other/NA
16-0326,2016,LACK OF SERVICE,White
16-0326,2016,LACK OF SERVICE,White
16-0327,2016,LACK OF SERVICE,Other/NA
16-0327,2016,LACK OF SERVICE,Other/NA
16-0327,2016,LACK OF SERVICE,Other/NA
16-0327,2016,LACK OF SERVICE,Other/NA
16-0327,2016,LACK OF SERVICE,Other/NA
16-0327,2016,LACK OF SERVICE,Other/NA
16-0327,2016,LACK OF SERVICE,Other/NA
16-0327,2016,LACK OF SERVICE,Other/NA
16-0327,2016,LACK OF SERVICE,Other/NA
16-0327,2016,LACK OF SERVICE,Other/NA
16-0328,2016,DEPARTMENTAL VIOLATIONS,Black
16-0328,2016,DEPARTMENTAL VIOLATIONS,Black
16-0328,2016,DEPARTMENTAL VIOLATIONS,Black
16-0328,2016,DEPARTMENTAL VIOLATIONS,Black
16-0328,2016,DEPARTMENTAL VIOLATIONS,Black
16-0329,2016,DEPARTMENTAL VIOLATIONS,Black
16-0329,2016,DEPARTMENTAL VIOLATIONS,Black
16-0330,2016,DEPARTMENTAL VIOLATIONS,Black
16-0331,2016,CRIMINAL ALLEGATION,Other/NA
16-0332,2016,DEPARTMENTAL VIOLATIONS,Black
16-0332,2016,DEPARTMENTAL VIOLATIONS,Black
16-0332,2016,DEPARTMENTAL VIOLATIONS,Black
16-0333,2016,UNPROFESSIONAL CONDUCT,Other/NA
16-0334,2016,UNPROFESSIONAL CONDUCT,Other/NA
16-0334,2016,UNPROFESSIONAL CONDUCT,Other/NA
16-0334,2016,UNPROFESSIONAL CONDUCT,Other/NA
16-0335,2016,PHYSICAL ABUSE,Other/NA
16-0335,2016,PHYSICAL ABUSE,Other/NA
16-0335,2016,PHYSICAL ABUSE,Other/NA
16-0336,2016,VERBAL ABUSE,Black
16-0336,2016,VERBAL ABUSE,Black
16-0336,2016,VERBAL ABUSE,Black
16-0336,2016,VERBAL ABUSE,Black
16-0338,2016,PHYSICAL ABUSE,Black
16-0338,2016,PHYSICAL ABUSE,Black
16-0338,2016,PHYSICAL ABUSE,Black
16-0338,2016,PHYSICAL ABUSE,Black
16-0338,2016,PHYSICAL ABUSE,Black
16-0338,2016,PHYSICAL ABUSE,Black
16-0339,2016,LACK OF SERVICE,Black
16-0340,2016,LACK OF SERVICE,Black
16-0341,2016,LACK OF SERVICE,Other/NA
16-0341,2016,LACK OF SERVICE,Other/NA
16-0342,2016,UNPROFESSIONAL CONDUCT,Other/NA
16-0343,2016,PHYSICAL ABUSE,Other/NA
16-0343,2016,PHYSICAL ABUSE,Other/NA
16-0343,2016,PHYSICAL ABUSE,Other/NA
16-0344,2016,LACK OF SERVICE,Black
16-0344,2016,LACK OF SERVICE,Black
16-0344,2016,LACK OF SERVICE,Black
16-0344,2016,LACK OF SERVICE,Black
16-0345,2016,DEPARTMENTAL VIOLATIONS,Black
16-0346,2016,NON-INVESTIGATORY INCIDENT,Black
16-0347,2016,NON-INVESTIGATORY INCIDENT,Black
16-0347,2016,NON-INVESTIGATORY INCIDENT,Black
16-0348,2016,HARASSMENT,White
16-0348,2016,HARASSMENT,White
16-0349,2016,DOMESTIC,Other/NA
16-0350,2016,DEPARTMENTAL VIOLATIONS,White
16-0351,2016,LACK OF SERVICE,Other/NA
16-0352,2016,PHYSICAL ABUSE,Black
16-0352,2016,PHYSICAL ABUSE,Black
16-0352,2016,PHYSICAL ABUSE,Black
16-0352,2016,PHYSICAL ABUSE,Black
16-0352,2016,PHYSICAL ABUSE,Black
16-0352,2016,PHYSICAL ABUSE,Black
16-0352,2016,PHYSICAL ABUSE,Black
16-0352,2016,PHYSICAL ABUSE,Black
16-0353,2016,UNPROFESSIONAL CONDUCT,Black
16-0354,2016,VERBAL ABUSE,White
16-0354,2016,VERBAL ABUSE,White
16-0354,2016,VERBAL ABUSE,White
16-0354,2016,VERBAL ABUSE,White
16-0354,2016,VERBAL ABUSE,White
16-0354,2016,VERBAL ABUSE,White
16-0355,2016,LACK OF SERVICE,White
16-0355,2016,LACK OF SERVICE,White
16-0355,2016,LACK OF SERVICE,White
16-0356,2016,LACK OF SERVICE,White
16-0357,2016,LACK OF SERVICE,White
16-0357,2016,LACK OF SERVICE,White
16-0357,2016,LACK OF SERVICE,White
16-0357,2016,LACK OF SERVICE,White
16-0357,2016,LACK OF SERVICE,White
16-0357,2016,LACK OF SERVICE,White
16-0358,2016,UNPROFESSIONAL CONDUCT,White
16-0359,2016,HARASSMENT,Black
16-0359,2016,HARASSMENT,Black
16-0359,2016,HARASSMENT,Black
16-0359,2016,HARASSMENT,Black
16-0359,2016,HARASSMENT,Black
16-0359,2016,HARASSMENT,Black
16-0360,2016,LACK OF SERVICE,White
16-0360,2016,LACK OF SERVICE,White
16-0362,2016,CRIMINAL ALLEGATION,Other/NA
16-0362,2016,CRIMINAL ALLEGATION,Other/NA
16-0363,2016,PHYSICAL ABUSE,Black
16-0363,2016,PHYSICAL ABUSE,Black
16-0363,2016,PHYSICAL ABUSE,Black
16-0363,2016,PHYSICAL ABUSE,Black
16-0364,2016,PHYSICAL ABUSE,Black
16-0365,2016,DEPARTMENTAL VIOLATIONS,Black
16-0365,2016,DEPARTMENTAL VIOLATIONS,Black
16-0366,2016,UNPROFESSIONAL CONDUCT,Black
16-0367,2016,PHYSICAL ABUSE,White
16-0367,2016,PHYSICAL ABUSE,White
16-0367,2016,PHYSICAL ABUSE,White
16-0368,2016,DEPARTMENTAL VIOLATIONS,Black
16-0369,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0369,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0369,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0369,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0370,2016,UNPROFESSIONAL CONDUCT,Other/NA
16-0371,2016,LACK OF SERVICE,White
16-0371,2016,LACK OF SERVICE,White
16-0371,2016,LACK OF SERVICE,White
16-0371,2016,LACK OF SERVICE,White
16-0371,2016,LACK OF SERVICE,White
16-0372,2016,CRIMINAL ALLEGATION,Black
16-0372,2016,CRIMINAL ALLEGATION,Black
16-0373,2016,CIVIL RIGHTS COMPLAINT,Black
16-0373,2016,CIVIL RIGHTS COMPLAINT,Black
16-0374,2016,UNPROFESSIONAL CONDUCT,White
16-0375,2016,DEPARTMENTAL VIOLATIONS,Black
16-0375,2016,DEPARTMENTAL VIOLATIONS,Black
16-0376,2016,NON-INVESTIGATORY INCIDENT,Black
16-0377,2016,VERBAL ABUSE,White
16-0377,2016,VERBAL ABUSE,White
16-0377,2016,VERBAL ABUSE,White
16-0377,2016,VERBAL ABUSE,White
16-0379,2016,LACK OF SERVICE,Other/NA
16-0379,2016,LACK OF SERVICE,Other/NA
16-0379,2016,LACK OF SERVICE,Other/NA
16-0379,2016,LACK OF SERVICE,Other/NA
16-0380,2016,LACK OF SERVICE,Other/NA
16-0380,2016,LACK OF SERVICE,Other/NA
16-0380,2016,LACK OF SERVICE,Other/NA
16-0380,2016,LACK OF SERVICE,Other/NA
16-0381,2016,HARASSMENT,Other/NA
16-0381,2016,HARASSMENT,Other/NA
16-0382,2016,LACK OF SERVICE,Black
16-0383,2016,DEPARTMENTAL VIOLATIONS,White
16-0384,2016,DEPARTMENTAL VIOLATIONS,White
16-0384,2016,DEPARTMENTAL VIOLATIONS,White
16-0385,2016,DEPARTMENTAL VIOLATIONS,Black
16-0385,2016,DEPARTMENTAL VIOLATIONS,Black
16-0385,2016,DEPARTMENTAL VIOLATIONS,Black
16-0385,2016,DEPARTMENTAL VIOLATIONS,Black
16-0386,2016,LACK OF SERVICE,Black
16-0386,2016,LACK OF SERVICE,Black
16-0386,2016,LACK OF SERVICE,Black
16-0387,2016,VERBAL ABUSE,Black
16-0388,2016,LACK OF SERVICE,Black
16-0389,2016,VERBAL ABUSE,Black
16-0390,2016,HARASSMENT,Black
16-0391,2016,DEPARTMENTAL VIOLATIONS,Black
16-0392,2016,DEPARTMENTAL VIOLATIONS,Black
16-0392,2016,DEPARTMENTAL VIOLATIONS,Black
16-0393,2016,PHYSICAL ABUSE,Black
16-0394,2016,PHYSICAL ABUSE,Black
16-0395,2016,DEPARTMENTAL VIOLATIONS,Black
16-0396,2016,NON-INVESTIGATORY INCIDENT,Black
16-0397,2016,LACK OF SERVICE,Black
16-0397,2016,LACK OF SERVICE,Black
16-0398,2016,LACK OF SERVICE,White
16-0398,2016,LACK OF SERVICE,White
16-0398,2016,LACK OF SERVICE,White
16-0398,2016,LACK OF SERVICE,White
16-0399,2016,LACK OF SERVICE,Black
16-0400,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0400,2016,DEPARTMENTAL VIOLATIONS,Other/NA
16-0401,2016,UNPROFESSIONAL CONDUCT,White
16-0401,2016,UNPROFESSIONAL CONDUCT,White
16-0402,2016,DEPARTMENTAL VIOLATIONS,Black
16-0402,2016,DEPARTMENTAL VIOLATIONS,Black
16-0403,2016,DEPARTMENTAL VIOLATIONS,Black
16-0404,2016,VERBAL ABUSE,Black
16-0405,2016,VERBAL ABUSE,Black
16-0406,2016,DEPARTMENTAL VIOLATIONS,Black
16-0406,2016,DEPARTMENTAL VIOLATIONS,Black
16-0407,2016,DEPARTMENTAL VIOLATIONS,Black
16-0407,2016,DEPARTMENTAL VIOLATIONS,Black
16-0407,2016,DEPARTMENTAL VIOLATIONS,Black
16-0407,2016,DEPARTMENTAL VIOLATIONS,Black
16-0408,2016,NON-INVESTIGATORY INCIDENT,Black
16-0409,2016,DEPARTMENTAL VIOLATIONS,Black
16-0410,2016,LACK OF SERVICE,White
16-0410,2016,LACK OF SERVICE,White
16-0411,2016,LACK OF SERVICE,White
16-0411,2016,LACK OF SERVICE,White
16-0412,2016,PHYSICAL ABUSE,White
16-0412,2016,PHYSICAL ABUSE,White
16-0412,2016,PHYSICAL ABUSE,White
16-0412,2016,PHYSICAL ABUSE,White
16-0412,2016,PHYSICAL ABUSE,White
16-0412,2016,PHYSICAL ABUSE,White
16-0412,2016,PHYSICAL ABUSE,White
16-0413,2016,LACK OF SERVICE,White
